search_word,title,price,url
Свинина,"Шейка из свинины копчёно-варёная категории Б Маркет, 100г","119,99 ₽",https://www.perekrestok.ru/cat/1320/p/sejka-iz-svininy-kopceno-varenaa-kategorii-b-market-100g-4331199
Свинина,Котлеты домашние,"399,99 ₽",https://www.perekrestok.ru/cat/1320/p/kotlety-domasnie-78003942
Свинина,Вырезка свиная Перекрёсток,"529,99 ₽",https://www.perekrestok.ru/cat/1320/p/vyrezka-svinaa-perekrestok-84875
Свинина,"Колбаски Хороший Кусок для жарки категории Б охлаждённые, 400г","229,99 ₽",https://www.perekrestok.ru/cat/1320/p/kolbaski-horosij-kusok-dla-zarki-kategorii-b-ohlazdennye-400g-4374698
Свинина,Мясо по-французски запечённое,"999,90 ₽",https://www.perekrestok.ru/cat/296/p/maso-po-francuzski-zapecennoe-78003120
Свинина,Ребра свиные Мираторг Деликатесные,"569,99 ₽",https://www.perekrestok.ru/cat/1320/p/rebra-svinye-miratorg-delikatesnye-46011
Свинина,"Ветчина куриная охлаждённая Зелёная Линия, 120г","174,99 ₽",https://www.perekrestok.ru/cat/783/p/vetcina-kurinaa-ohlazdennaa-zelenaa-linia-120g-4239655
Свинина,"Свинина в соусе барбекю с рисом Перекрёсток Select, 300г","319,99 ₽",https://www.perekrestok.ru/cat/30/p/svinina-v-souse-barbeku-s-risom-perekrestok-select-300g-4302116
Свинина,"Буженина Классическая из свинины запечённая Зелёная Линия, 120г","169,99 ₽",https://www.perekrestok.ru/cat/1320/p/buzenina-klassiceskaa-iz-svininy-zapecennaa-zelenaa-linia-120g-4326209
Свинина,"Фарш Ближние Горки деревенский охлаждённый категория В, 400г","149,99 ₽",https://www.perekrestok.ru/cat/1320/p/fars-bliznie-gorki-derevenskij-ohlazdennyj-kategoria-v-400g-3681614
Свинина,"Бекон из свинины копчено-запеченный категории Б Зелёная Линия, 150г","349,99 ₽",https://www.perekrestok.ru/cat/1320/p/bekon-iz-svininy-kopceno-zapecennyj-kategorii-b-zelenaa-linia-150g-4191111
Свинина,"Рагу Мираторг свиное категории В, 400г","109,99 ₽",https://www.perekrestok.ru/cat/1320/p/ragu-miratorg-svinoe-kategorii-v-400g-4235965
Свинина,"Эскалоп свиной Черкизово охлаждённый, 500г","359,99 ₽",https://www.perekrestok.ru/cat/1320/p/eskalop-svinoj-cerkizovo-ohlazdennyj-500g-3430729
Свинина,"Окорок свиной Кулателло копчёно-варёный Market Collection, 170г","219,99 ₽",https://www.perekrestok.ru/cat/1320/p/okorok-svinoj-kulatello-kopceno-varenyj-market-collection-170g-4268739
Рыба,"Форель радужная филе-кусок слабосолёная Пр!ст, 130г","279,99 ₽",https://www.perekrestok.ru/cat/812/p/forel-raduznaa-file-kusok-slabosolenaa-pr-st-130g-4066444
Рыба,"Филе Люди любят минтая без кожи порционное мороженое, 400г","199,99 ₽",https://www.perekrestok.ru/cat/57/p/file-ludi-lubat-mintaa-bez-kozi-porcionnoe-morozenoe-400g-4350402
Рыба,"Фарш Люди любят из минтая замороженный, 400г","149,99 ₽",https://www.perekrestok.ru/cat/57/p/fars-ludi-lubat-iz-mintaa-zamorozennyj-400g-4350399
Рыба,"Форель Люди Любят радужная слабосолёная филе-ломтики, 120г","299,99 ₽",https://www.perekrestok.ru/cat/812/p/forel-ludi-lubat-raduznaa-slabosolenaa-file-lomtiki-120g-4362529
Рыба,"Горбуша Люди Любят филе порционное замороженое, 400г","449,99 ₽",https://www.perekrestok.ru/cat/273/p/gorbusa-ludi-lubat-file-porcionnoe-zamorozenoe-400g-4351939
Рыба,"Минтай Люди любят тушка потрошеная замороженный, 600г","186,99 ₽",https://www.perekrestok.ru/cat/57/p/mintaj-ludi-lubat-tuska-potrosenaa-zamorozennyj-600g-4352277
Рыба,"Минтай филе без кожи замороженный Люди Любят, 400г","229,99 ₽",https://www.perekrestok.ru/cat/57/p/mintaj-file-bez-kozi-zamorozennyj-ludi-lubat-400g-4350401
Рыба,"Лосось Люди любят атлантический сёмга стейк с кожей мороженый, 500г","1 299,00 ₽",https://www.perekrestok.ru/cat/273/p/losos-ludi-lubat-atlanticeskij-semga-stejk-s-kozej-morozenyj-500g-4336040
Рыба,"Горбуша филе-ломтики холодного копчения Люди Любят, 150г","289,99 ₽",https://www.perekrestok.ru/cat/812/p/gorbusa-file-lomtiki-holodnogo-kopcenia-ludi-lubat-150g-4353726
Рыба,"Форель радужная слабосолёная филе-кусок Люди Любят, 150г","439,99 ₽",https://www.perekrestok.ru/cat/812/p/forel-raduznaa-slabosolenaa-file-kusok-ludi-lubat-150g-4362530
Рыба,"Кета слабосоленая филе-ломтики Люди Любят, 120г","289,99 ₽",https://www.perekrestok.ru/cat/812/p/keta-slabosolenaa-file-lomtiki-ludi-lubat-120g-4362600
Рыба,"Хек Люди Любят патагонский медальон из филе-кусочков без кожи замороженный, 400г","419,99 ₽",https://www.perekrestok.ru/cat/273/p/hek-ludi-lubat-patagonskij-medalon-iz-file-kusockov-bez-kozi-zamorozennyj-400g-4340327
Рыба,"Тилапия Люди Любят филе без кожи мороженое, 500г","499,99 ₽",https://www.perekrestok.ru/cat/57/p/tilapia-ludi-lubat-file-bez-kozi-morozenoe-500g-4362606
Рыба,Рыба под маринадом,"999,99 ₽",https://www.perekrestok.ru/cat/296/p/ryba-pod-marinadom-4371598
Рыба,"Тунец скипджек филе-кусок Новый Океан, 185г","159,99 ₽",https://www.perekrestok.ru/cat/812/p/tunec-skipdzek-file-kusok-novyj-okean-185g-4003715
Рыба,"Горбуша филе-ломтики слабосолёная Люди Любят, 150г","224,00 ₽",https://www.perekrestok.ru/cat/812/p/gorbusa-file-lomtiki-slabosolenaa-ludi-lubat-150g-4352643
Рыба,"Кета филе-ломтики холодного копчения Люди Любят, 120г","299,99 ₽",https://www.perekrestok.ru/cat/812/p/keta-file-lomtiki-holodnogo-kopcenia-ludi-lubat-120g-4362604
Рыба,"Нерка Люди Любят стейк мороженый, 500г","699,99 ₽",https://www.perekrestok.ru/cat/812/p/nerka-ludi-lubat-stejk-morozenyj-500g-4339797
Рыба,Дорадо 400-600 Турция,"849,99 ₽",https://www.perekrestok.ru/cat/812/p/dorado-400-600-turcia-3651444
Рыба,"Тунец скипджек рубленый Новый Океан, 185г","229,99 ₽",https://www.perekrestok.ru/cat/812/p/tunec-skipdzek-rublenyj-novyj-okean-185g-4003717
Рыба,"Сельдь тихоокеанская соленая филе-кусочки в масле Пр!ст, 200г","115,99 ₽",https://www.perekrestok.ru/cat/812/p/seld-tihookeanskaa-solenaa-file-kusocki-v-masle-pr-st-200g-4322376
Рыба,"Форель Люди Любят радужная филе-кусок с кожей замороженная, 400г","899,99 ₽",https://www.perekrestok.ru/cat/176/p/forel-ludi-lubat-raduznaa-file-kusok-s-kozej-zamorozennaa-400g-4340995
Рыба,"Филе сельди атлантической слабосоленое в масле Маркет, 250г","169,99 ₽",https://www.perekrestok.ru/cat/812/p/file-seldi-atlanticeskoj-slabosolenoe-v-masle-market-250g-4275608
Рыба,Сибас 400-600 Турция,"699,00 ₽",https://www.perekrestok.ru/cat/812/p/sibas-400-600-turcia-3651443
Рыба,"Тунец скипджек филе-кусок в масле Новый Океан, 185г","169,99 ₽",https://www.perekrestok.ru/cat/812/p/tunec-skipdzek-file-kusok-v-masle-novyj-okean-185g-4003714
Рыба,"Горбуша соломка вяленая Люди Любят, 40г","79,99 ₽",https://www.perekrestok.ru/cat/812/p/gorbusa-solomka-valenaa-ludi-lubat-40g-4357085
Рыба,"Окунь морской филе на коже мороженый Люди Любят, 500г","399,99 ₽",https://www.perekrestok.ru/cat/273/p/okun-morskoj-file-na-koze-morozenyj-ludi-lubat-500g-4334005
Рыба,"Судак филе на коже мороженый Люди Любят, 400г","689,99 ₽",https://www.perekrestok.ru/cat/273/p/sudak-file-na-koze-morozenyj-ludi-lubat-400g-4334006
Рыба,"Палочки крабовые Снежный краб имитированные Люди Любят, 200г","179,99 ₽",https://www.perekrestok.ru/cat/182/p/palocki-krabovye-sneznyj-krab-imitirovannye-ludi-lubat-200g-4354524
Рыба,"Камбала желтоперая филе порционное мороженое Люди Любят, 400г","349,99 ₽",https://www.perekrestok.ru/cat/273/p/kambala-zeltoperaa-file-porcionnoe-morozenoe-ludi-lubat-400g-4351941
Рыба,"Тунец желтоперый филе-кусок без кожи мороженый Люди Любят, 400г","839,99 ₽",https://www.perekrestok.ru/cat/273/p/tunec-zeltoperyj-file-kusok-bez-kozi-morozenyj-ludi-lubat-400g-4364733
Рыба,"Горбуша натуральная Пр!ст, 250г","189,99 ₽",https://www.perekrestok.ru/cat/812/p/gorbusa-naturalnaa-pr-st-250g-3653861
Рыба,"Филе сельди атлантической слабосолёной с приправами в масле Люди Любят, 250г","149,99 ₽",https://www.perekrestok.ru/cat/812/p/file-seldi-atlanticeskoj-slabosolenoj-s-pripravami-v-masle-ludi-lubat-250g-4366965
Рыба,Нерка Дальний Восток стейк 0.5-0.7 кг,"1 299,00 ₽",https://www.perekrestok.ru/cat/812/p/nerka-dalnij-vostok-stejk-0-5-0-7-kg-4331312
Рыба,Дорадо Турция 0.2-0.6 кг,"1 099,00 ₽",https://www.perekrestok.ru/cat/812/p/dorado-turcia-0-2-0-6-kg-81555
Рыба,"Нерка филе-ломтики холодного копчения Люди Любят, 120г","349,99 ₽",https://www.perekrestok.ru/cat/812/p/nerka-file-lomtiki-holodnogo-kopcenia-ludi-lubat-120g-4362607
Рыба,"Сельдь тихоокеанская солёная филе-кусочки в масле с укропом Пр!ст,  200г","119,99 ₽",https://www.perekrestok.ru/cat/812/p/seld-tihookeanskaa-solenaa-file-kusocki-v-masle-s-ukropom-pr-st-200g-4323336
Рыба,Тилапия филе 0.15-0.3 кг,"749,99 ₽",https://www.perekrestok.ru/cat/812/p/tilapia-file-0-15-0-3-kg-2124181
Рыба,Окунь потрошёный 0.3-0.5 кг,"599,00 ₽",https://www.perekrestok.ru/cat/812/p/okun-potrosenyj-0-3-0-5-kg-58423
Рыба,Пикша филе спинка без кожи замороженная Люди Любят,"999,99 ₽",https://www.perekrestok.ru/cat/57/p/piksa-file-spinka-bez-kozi-zamorozennaa-ludi-lubat-4352494
Рыба,"Тунец желтоперый филе-кусочки без кожи мороженый Люди Любят, 500г","599,99 ₽",https://www.perekrestok.ru/cat/273/p/tunec-zeltoperyj-file-kusocki-bez-kozi-morozenyj-ludi-lubat-500g-4364734
Рыба,Зубатка пестрая замороженная Люди Любят,"699,99 ₽",https://www.perekrestok.ru/cat/57/p/zubatka-pestraa-zamorozennaa-ludi-lubat-4352488
Рыба,"Скумбрия атлантическая кусочки холодного копчения Люди Любят, 300г","299,99 ₽",https://www.perekrestok.ru/cat/812/p/skumbria-atlanticeskaa-kusocki-holodnogo-kopcenia-ludi-lubat-300g-4358592
Рыба,Скумбрия 0.3- 0.5 кг,"569,00 ₽",https://www.perekrestok.ru/cat/812/p/skumbria-0-3-0-5-kg-2124163
Рыба,"Сельдь Царская тихоокеанская слабосолёная филе-кусочки в масле Люди Любят, 400г","309,99 ₽",https://www.perekrestok.ru/cat/812/p/seld-carskaa-tihookeanskaa-slabosolenaa-file-kusocki-v-masle-ludi-lubat-400g-4367712
Рыба,"Тунец скипджек рубленый в масле Новый Океан, 185г","229,99 ₽",https://www.perekrestok.ru/cat/812/p/tunec-skipdzek-rublenyj-v-masle-novyj-okean-185g-4003716
Рыба,"Сельдь Царская с укропом тихоокеанская слабосолёная филе-кусочки в масле Люди Любят, 400г","309,99 ₽",https://www.perekrestok.ru/cat/812/p/seld-carskaa-s-ukropom-tihookeanskaa-slabosolenaa-file-kusocki-v-masle-ludi-lubat-400g-4367699
Рыба,"Мясо крабовое Снежный краб имитированное Люди Любят, 200г","179,99 ₽",https://www.perekrestok.ru/cat/182/p/maso-krabovoe-sneznyj-krab-imitirovannoe-ludi-lubat-200g-4354523
Колбаса,"Колбаса Докторская варёная Маркет, 400г","319,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-doktorskaa-varenaa-market-400g-4352000
Колбаса,"Колбаса сырокопчёная Брауншвейгская категория А Маркет, 300г","319,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-syrokopcenaa-braunsvejgskaa-kategoria-a-market-300g-4100196
Колбаса,"Салями сырокопчёная Пражская Маркет Перекрёсток, 100г","169,99 ₽",https://www.perekrestok.ru/cat/133/p/salami-syrokopcenaa-prazskaa-market-perekrestok-100g-4095329
Колбаса,Салат Оливье с колбасой,"699,90 ₽",https://www.perekrestok.ru/cat/296/p/salat-olive-s-kolbasoj-4263125
Колбаса,"Колбаса варёно-копчёная Экстра из курицы запеченая Зелёная Линия, 300г","399,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-vareno-kopcenaa-ekstra-iz-kuricy-zapecenaa-zelenaa-linia-300g-4056914
Колбаса,"Колбаса сырокопчёная Сальчичон полусухая Маркет, 100г","179,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-syrokopcenaa-salcicon-polusuhaa-market-100g-4141051
Колбаса,"Колбаски варёные куриные натуральные из мяса птицы высший сорт Зелёная Линия, 240г","259,99 ₽",https://www.perekrestok.ru/cat/134/p/kolbaski-varenye-kurinye-naturalnye-iz-masa-pticy-vyssij-sort-zelenaa-linia-240g-4081997
Колбаса,"Колбаса Чоризо сырокопчёная полусухая Маркет, 100г","199,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-corizo-syrokopcenaa-polusuhaa-market-100g-4364470
Колбаса,"Колбаса варёная из мяса птицы для питания детей Зелёная Линия, 240г","289,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-varenaa-iz-masa-pticy-dla-pitania-detej-zelenaa-linia-240g-4300888
Колбаса,"Колбаса Фелино сырокопчёная полусухая Зелёная Линия, 70г","219,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-felino-syrokopcenaa-polusuhaa-zelenaa-linia-70g-4321977
Колбаса,"Колбаса варёно-копчёная Экстра из индейки запеченая Зелёная Линия, 300г","449,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-vareno-kopcenaa-ekstra-iz-indejki-zapecenaa-zelenaa-linia-300g-4056916
Колбаса,"Колбаса полукопчёная Куриная 1 сорт Зелёная Линия, 300г","299,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-polukopcenaa-kurinaa-1-sort-zelenaa-linia-300g-4163885
Колбаса,"Колбаса Итальянская Classic сырокопчёная Маркет, 100г","209,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-italanskaa-classic-syrokopcenaa-market-100g-4338643
Колбаса,"Колбаски Хороший Кусок для жарки категории Б охлаждённые, 400г","229,99 ₽",https://www.perekrestok.ru/cat/1320/p/kolbaski-horosij-kusok-dla-zarki-kategorii-b-ohlazdennye-400g-4374698
Колбаса,"Сервелат Зернистый варёно-копчёный Маркет, 350г","269,99 ₽",https://www.perekrestok.ru/cat/133/p/servelat-zernistyj-vareno-kopcenyj-market-350g-4322507
Колбаса,"Колбаса Вязанка Молокуша варёная, 450г","159,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-vazanka-molokusa-varenaa-450g-4277253
Колбаса,"Колбасы Палермо-Салями Монреаль-Флоренция сырокопчёные Маркет Collection, 120г","279,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasy-palermo-salami-monreal-florencia-syrokopcenye-market-collection-120g-4273259
Колбаса,"Колбаса Мортаделла варёная Маркет Collection, 120г","229,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-mortadella-varenaa-market-collection-120g-4322790
Колбаса,Колбаса Докторская варёная категории А в натуральной оболочке синюге Маркет Collection,"749,90 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-doktorskaa-varenaa-kategorii-a-v-naturalnoj-obolocke-sinuge-market-collection-4296145
Колбаса,"Колбаса Казылык сухая сыровяленая Зелёная Линия, 90г","269,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-kazylyk-suhaa-syrovalenaa-zelenaa-linia-90g-4334720
Колбаса,"Колбаса Балыковая полукопченая категории Б Зелёная Линия, 300г","379,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-balykovaa-polukopcenaa-kategorii-b-zelenaa-linia-300g-4194359
Колбаса,"Бекон сырокопченый Маркет, 150г","199,99 ₽",https://www.perekrestok.ru/cat/1320/p/bekon-syrokopcenyj-market-150g-4296355
Колбаса,"Колбаса Сальчичон сырокопчёная полусухая Маркет, 300г","299,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-salcicon-syrokopcenaa-polusuhaa-market-300g-4322133
Колбаса,Колбаса варёная Клинский Докторская категория А,"979,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-varenaa-klinskij-doktorskaa-kategoria-a-2170372
Колбаса,"Колбаса сырокопчёная Останкино Ароматная, 100г","119,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-syrokopcenaa-ostankino-aromatnaa-100g-3469277
Колбаса,"Ветчина куриная охлаждённая Зелёная Линия, 120г","174,99 ₽",https://www.perekrestok.ru/cat/783/p/vetcina-kurinaa-ohlazdennaa-zelenaa-linia-120g-4239655
Колбаса,"Колбаса Вязанка Докторская варёная категория А, 370г","349,98 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-vazanka-doktorskaa-varenaa-kategoria-a-370g-4301347
Колбаса,"Карпаччо из птицы Маркет сырокопчёное сорт Экстра, 200г","279,99 ₽",https://www.perekrestok.ru/cat/1320/p/karpacco-iz-pticy-market-syrokopcenoe-sort-ekstra-200g-4256984
Колбаса,"Филе куриной грудки запеченное с прованскими травами охлажденное Зелёная Линия, 182г","219,99 ₽",https://www.perekrestok.ru/cat/1320/p/file-kurinoj-grudki-zapecennoe-s-provanskimi-travami-ohlazdennoe-zelenaa-linia-182g-4063310
Колбаса,"Колбаса Арбатская полукопченая категории Б Зелёная Линия, 380г","489,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-arbatskaa-polukopcenaa-kategorii-b-zelenaa-linia-380g-4194360
Колбаса,"Карбонад из свинины копчено-вареный Маркет, 100г","129,99 ₽",https://www.perekrestok.ru/cat/1320/p/karbonad-iz-svininy-kopceno-varenyj-market-100g-4284223
Колбаса,"Колбаса Вязанка Филейская классическая варёная, 450г","159,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-vazanka-filejskaa-klassiceskaa-varenaa-450g-4277251
Колбаса,"Колбаса Черкизово Премиум Докторская Гост варёная нарезка, 150г","179,98 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-cerkizovo-premium-doktorskaa-gost-varenaa-narezka-150g-4312573
Колбаса,"Филе куриной грудки гриль с черным перцем и чесноком охлажденное Зелёная Линия, 182г","219,99 ₽",https://www.perekrestok.ru/cat/1320/p/file-kurinoj-grudki-gril-s-cernym-percem-i-cesnokom-ohlazdennoe-zelenaa-linia-182g-4063309
Колбаса,"Сервелат Финский варёно-копчёный Маркет, 200г","229,99 ₽",https://www.perekrestok.ru/cat/133/p/servelat-finskij-vareno-kopcenyj-market-200g-4323441
Колбаса,"Колбаса варёная Клинский Докторская категория А, 400г","219,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-varenaa-klinskij-doktorskaa-kategoria-a-400g-4221913
Колбаса,"Колбаса варёная Окраина Докторская, 400г","259,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-varenaa-okraina-doktorskaa-400g-3434232
Колбаса,"Колбаса варёная Велком Докторская кусок, 500г","369,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-varenaa-velkom-doktorskaa-kusok-500g-3385812
Колбаса,"Колбаса Ближние Горки Балыковая варено-копченая категории А, 350г","389,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-bliznie-gorki-balykovaa-vareno-kopcenaa-kategorii-a-350g-4236432
Колбаса,"Паштет По-домашнему категория Б Зелёная Линия, 160г","179,99 ₽",https://www.perekrestok.ru/cat/1320/p/pastet-po-domasnemu-kategoria-b-zelenaa-linia-160g-4135358
Колбаса,"Карбонад копчено-вареный категории А Маркет, 300г","339,99 ₽",https://www.perekrestok.ru/cat/1320/p/karbonad-kopceno-varenyj-kategorii-a-market-300g-4291431
Колбаса,"Заливное из индейки Зелёная Линия, 300г","249,99 ₽",https://www.perekrestok.ru/cat/1320/p/zalivnoe-iz-indejki-zelenaa-linia-300g-4125622
Колбаса,"Бекон из свинины копчено-запеченный категории Б Зелёная Линия, 150г","349,99 ₽",https://www.perekrestok.ru/cat/1320/p/bekon-iz-svininy-kopceno-zapecennyj-kategorii-b-zelenaa-linia-150g-4191111
Колбаса,"Колбаса сыровяленая Казылык сухая Зелёная Линия,","2 499,00 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-syrovalenaa-kazylyk-suhaa-zelenaa-linia-4009322
Колбаса,"Колбаса Мираторг сервелат варёно-копчёный категории А, 250г","199,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-miratorg-servelat-vareno-kopcenyj-kategorii-a-250g-4361224
Колбаса,"Колбаса Вязанка Сливушка варёная, 375г","259,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-vazanka-slivuska-varenaa-375g-4258884
Колбаса,Ребра из свинины копчено-вареные категории В Маркет,"699,99 ₽",https://www.perekrestok.ru/cat/1320/p/rebra-iz-svininy-kopceno-varenye-kategorii-v-market-4205815
Колбаса,"Колбаса сырокопчёная Егорьевская КГФ Столичная в нарезке, 100г","159,99 ₽",https://www.perekrestok.ru/cat/133/p/kolbasa-syrokopcenaa-egorevskaa-kgf-stolicnaa-v-narezke-100g-3380221
Сосиски,"Сосиски из грудки индейки и говядины из мяса птицы 1 сорт Зелёная Линия, 240г","299,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-iz-grudki-indejki-i-govadiny-iz-masa-pticy-1-sort-zelenaa-linia-240g-4056912
Сосиски,"Сосиски С Сыром вареные категории В Маркет, 406г","249,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-s-syrom-varenye-kategorii-v-market-406g-4276249
Сосиски,"Сосиски Молочные вареные категории Б Маркет, 406г","249,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-molocnye-varenye-kategorii-b-market-406g-4276248
Сосиски,"Сосиски детские из мяса птицы Зелёная Линия, 180г","329,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-detskie-iz-masa-pticy-zelenaa-linia-180g-4241464
Сосиски,"Сосиски из грудки индейки с брокколи и морковью высший сорт Зелёная Линия, 300г","449,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-iz-grudki-indejki-s-brokkoli-i-morkovu-vyssij-sort-zelenaa-linia-300g-4077764
Сосиски,"Сосиски из мяса птицы с моцареллой и базиликом вареные 1 сорт Зелёная Линия, 250г","399,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-iz-masa-pticy-s-mocarelloj-i-bazilikom-varenye-1-sort-zelenaa-linia-250g-4221323
Сосиски,"Сосиски из мяса индейки со сливками Зелёная Линия, 300г","249,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-iz-masa-indejki-so-slivkami-zelenaa-linia-300g-4316920
Сосиски,"Сосиски варёные из грудки куриной с тыквой высший сорт Зелёная Линия, 200г","259,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-varenye-iz-grudki-kurinoj-s-tykvoj-vyssij-sort-zelenaa-linia-200g-4135356
Сосиски,Капуста тушеная с сосисками,"599,90 ₽",https://www.perekrestok.ru/cat/296/p/kapusta-tusenaa-s-sosiskami-78003248
Сосиски,"Сосиски Папа Может Сочные вареные категории В, 410г","139,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-papa-mozet-socnye-varenye-kategorii-v-410g-4343709
Сосиски,"Сосиски МД Бородина молочные 1 сорт, 470г","199,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-md-borodina-molocnye-1-sort-470g-3390152
Сосиски,"Сосиски варёные Клинский молочные категории Б, 470г","389,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-varenye-klinskij-molocnye-kategorii-b-470g-4175216
Сосиски,"Сосиски варёные Ближние Горки с сыром, 450г","219,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-varenye-bliznie-gorki-s-syrom-450g-3489558
Сосиски,"Сосиски Папа Может молочные варёные категории В, 410г","279,99 ₽",https://www.perekrestok.ru/cat/383/p/sosiski-papa-mozet-molocnye-varenye-kategorii-v-410g-4329781
Сосиски,"Сосиски варёные Клинский Клинские, 460г","199,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-varenye-klinskij-klinskie-460g-3653933
Сосиски,"Сосиски варёные Индилайт из индейки с сыром, 440г","219,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-varenye-indilajt-iz-indejki-s-syrom-440g-4169216
Сосиски,"Сосиски Вязанка Сливушки, 330г","229,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-vazanka-slivuski-330g-4081069
Сосиски,"Сосиски Останкино сливочные вареные категории Б, 410г","189,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-ostankino-slivocnye-varenye-kategorii-b-410g-4342912
Сосиски,"Сосиски варёные Индилайт Грандос из мяса индейки, 440г","219,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-varenye-indilajt-grandos-iz-masa-indejki-440g-4169220
Сосиски,"Сосиски ВЯЗАНКА Сливушки По-венски варёные, 300г","319,98 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-vazanka-slivuski-po-venski-varenye-300g-4337767
Сосиски,"Сосиски варёные Мираторг Баварские категория Б, 350г","299,98 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-varenye-miratorg-bavarskie-kategoria-b-350g-4100627
Сосиски,"Сосиски Клинский сливочные, 470г","359,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-klinskij-slivocnye-470g-3330134
Сосиски,"Сосиски МД Бородина премиум с натуральными сливками, 480г","299,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-md-borodina-premium-s-naturalnymi-slivkami-480g-3486631
Сосиски,Капуста с сосисками тушеная,"549,90 ₽",https://www.perekrestok.ru/cat/296/p/kapusta-s-sosiskami-tusenaa-3682875
Сосиски,"Сосиски Рублёвский Докторские варёные категории Б, 430г","289,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-rublevskij-doktorskie-varenye-kategorii-b-430g-4321243
Сосиски,"Сосиски Окраина с натуральным молоком, 420г","279,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-okraina-s-naturalnym-molokom-420g-3635837
Сосиски,"Сосиски варёные Великолукский МК Детям с кроликом для питания детей с 6 лет охлаждённые, 330г","159,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-varenye-velikolukskij-mk-detam-s-krolikom-dla-pitania-detej-s-6-let-ohlazdennye-330g-4051414
Сосиски,"Сосиски Клинский Венские, 470г","249,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-klinskij-venskie-470g-3460864
Сосиски,"Сосиски Черкизово филейные с куриной грудкой варёные, 270г","199,98 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-cerkizovo-filejnye-s-kurinoj-grudkoj-varenye-270g-4344479
Сосиски,"Сосиски МД Бородина сливочные, 480г","199,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-md-borodina-slivocnye-480g-3443810
Сосиски,"Сосиски варёные Черкизово Сливочные категория Б, 450г","189,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-varenye-cerkizovo-slivocnye-kategoria-b-450g-4045571
Сосиски,"Сосиски Владимирский Стандарт с мраморной говядиной Black Angus вареные категории Б, 450г","369,99 ₽",https://www.perekrestok.ru/cat/134/p/sosiski-vladimirskij-standart-s-mramornoj-govadinoj-black-angus-varenye-kategorii-b-450g-4279045
